ano;uf;municipio;codigo_ibge;diagnostico;casos;rebanho
2025;PR;Japira;4112306;Cisticercose Bovina;3;15740
2025;PR;Japira;4112306;Fasciolose Hepática (notificação Sif);7;15740
2025;PR;Japira;4112306;Lesões Tuberculósicas;1;15740
2025;PR;Jardim Alegre;4112504;Cisticercose Bovina;2;24483
2025;PR;Jardim Alegre;4112504;Equinococose/hidatidose (notificaçao Sif);3;24483
2025;PR;Jardim Olinda;4112603;Actinomicose (notificação Sif);1;4897
2025;PR;Jardim Olinda;4112603;Cisticercose Bovina;1;4897
2025;PR;Joaquim Távora;4112801;Cisticercose Bovina;3;41833
2025;PR;Joaquim Távora;4112801;Fasciolose Hepática (notificação Sif);8;41833
2025;PR;Joaquim Távora;4112801;Lesões Tuberculósicas;1;41833
2025;PR;Jundiaí do Sul;4112900;Cisticercose Bovina;3;36096
2025;PR;Jundiaí do Sul;4112900;Equinococose/hidatidose (notificaçao Sif);2;36096
2025;PR;Jundiaí do Sul;4112900;Fasciolose Hepática (notificação Sif);9;36096
2025;PR;Jussara;4113007;Cisticercose Bovina;4;1376
2025;PR;Jussara;4113007;Equinococose/hidatidose (notificaçao Sif);1;1376
2025;PR;Kaloré;4113106;Cisticercose Bovina;1;6500
2025;PR;Kaloré;4113106;Fasciolose Hepática (notificação Sif);2;6500
2025;PR;Lapa;4113205;Cisticercose Bovina;10;35000
2025;PR;Lapa;4113205;Equinococose/hidatidose (notificaçao Sif);4;35000
2025;PR;Lapa;4113205;Fasciolose Hepática (notificação Sif);6;35000
2025;PR;Laranjal;4113254;Equinococose/hidatidose (notificaçao Sif);2;80528
2025;PR;Laranjal;4113254;Fasciolose Hepática (notificação Sif);1;80528
2025;PR;Laranjeiras do Sul;4113304;Cisticercose Bovina;3;48600
2025;PR;Leópolis;4113403;Cisticercose Bovina;2;16688
2025;PR;Lindoeste;4113452;Cisticercose Bovina;2;30374
2025;PR;Loanda;4113502;Actinomicose (notificação Sif);1;85841
2025;PR;Loanda;4113502;Cisticercose Bovina;25;85841
2025;PR;Loanda;4113502;Fasciolose Hepática (notificação Sif);2;85841
2025;PR;Loanda;4113502;Tuberculose (notificação Sif);1;85841
2025;PR;Lobato;4113601;Cisticercose Bovina;3;9298
2025;PR;Lobato;4113601;Lesões Tuberculósicas;1;9298
2025;PR;Londrina;4113700;Cisticercose Bovina;2;41334
2025;PR;Londrina;4113700;Equinococose/hidatidose (notificaçao Sif);1;41334
2025;PR;Londrina;4113700;Fasciolose Hepática (notificação Sif);1;41334
2025;PR;Londrina;4113700;Lesões Tuberculósicas;1;41334
2025;PR;Luiziana;4113734;Cisticercose Bovina;6;34410
2025;PR;Lupionópolis;4113809;Cisticercose Bovina;3;6901
2025;PR;Lupionópolis;4113809;Fasciolose Hepática (notificação Sif);2;6901
2025;PR;Lupionópolis;4113809;Lesões Tuberculósicas;1;6901
2025;PR;Mamborê;4114005;Fasciolose Hepática (notificação Sif);1;6917
2025;PR;Mandaguari;4114203;Cisticercose Bovina;2;28024
2025;PR;Mandirituba;4114302;Cisticercose Bovina;1;2800
2025;PR;Mandirituba;4114302;Fasciolose Hepática (notificação Sif);2;2800
2025;PR;Manoel Ribas;4114500;Cisticercose Bovina;1;36340
2025;PR;Marechal Cândido Rondon;4114609;Lesões Tuberculósicas;1;35696
2025;PR;Maria Helena;4114708;Actinomicose (notificação Sif);1;58274
2025;PR;Maria Helena;4114708;Cisticercose Bovina;31;58274
2025;PR;Maria Helena;4114708;Equinococose/hidatidose (notificaçao Sif);6;58274
2025;PR;Maria Helena;4114708;Fasciolose Hepática (notificação Sif);5;58274
2025;PR;Marialva;4114807;Cisticercose Bovina;6;11771
2025;PR;Marialva;4114807;Equinococose/hidatidose (notificaçao Sif);1;11771
2025;PR;Marilândia do Sul;4114906;Cisticercose Bovina;1;8482
2025;PR;Marilena;4115002;Cisticercose Bovina;2;23508
2025;PR;Marilena;4115002;Lesões Tuberculósicas;2;23508
2025;PR;Marilena;4115002;Tuberculose (notificação Sif);2;23508
2025;PR;Mariluz;4115101;Cisticercose Bovina;1;14428
2025;PR;Maringá;4115200;Cisticercose Bovina;2;4242
2025;PR;Marumbi;4115507;Actinomicose (notificação Sif);1;11538
2025;PR;Marumbi;4115507;Cisticercose Bovina;4;11538
2025;PR;Marumbi;4115507;Fasciolose Hepática (notificação Sif);1;11538
2025;PR;Mato Rico;4115739;Cisticercose Bovina;2;29247
2025;PR;Mato Rico;4115739;Equinococose/hidatidose (notificaçao Sif);1;29247
2025;PR;Mirador;4115903;Cisticercose Bovina;5;13645
2025;PR;Miraselva;4116000;Fasciolose Hepática (notificação Sif);1;5277
2025;PR;Missal;4116059;Miíase Cutânea;3;22579
2025;PR;Moreira Sales;4116109;Cisticercose Bovina;1;27760
2025;PR;Morretes;4116208;Fasciolose Hepática (notificação Sif);1;1438
2025;PR;Munhoz de Melo;4116307;Tuberculose (já Notificado);1;10238
2025;PR;Nossa Senhora das Graças;4116406;Cisticercose Bovina;1;10797
2025;PR;Nova Aliança do Ivaí;4116505;Cisticercose Bovina;2;12763
2025;PR;Nova Aliança do Ivaí;4116505;Lesões Tuberculósicas;1;12763
2025;PR;Nova Aliança do Ivaí;4116505;Tuberculose (notificação Sif);2;12763
2025;PR;Nova Aurora;4116703;Actinomicose (notificação Sif);1;10575
2025;PR;Nova Aurora;4116703;Cisticercose Bovina;3;10575
2025;PR;Nova Aurora;4116703;Equinococose/hidatidose (notificaçao Sif);1;10575
2025;PR;Nova Cantu;4116802;Actinomicose (notificação Sif);1;38096
2025;PR;Nova Cantu;4116802;Cisticercose Bovina;3;38096
2025;PR;Nova Cantu;4116802;Equinococose/hidatidose (notificaçao Sif);1;38096
2025;PR;Nova Esperança;4116901;Cisticercose Bovina;10;32313
2025;PR;Nova Esperança;4116901;Equinococose/hidatidose (notificaçao Sif);1;32313
2025;PR;Nova Esperança;4116901;Fasciolose Hepática (notificação Sif);3;32313
2025;PR;Nova Esperança;4116901;Lesões Tuberculósicas;2;32313
2025;PR;Nova Fátima;4117008;Cisticercose Bovina;9;12846
2025;PR;Nova Fátima;4117008;Fasciolose Hepática (notificação Sif);3;12846
2025;PR;Nova Laranjeiras;4117057;Cisticercose Bovina;1;99300
2025;PR;Nova Laranjeiras;4117057;Equinococose/hidatidose (notificaçao Sif);1;99300
2025;PR;Nova Laranjeiras;4117057;Lesões Tuberculósicas;1;99300
2025;PR;Nova Londrina;4117107;Cisticercose Bovina;6;26866
2025;PR;Nova Londrina;4117107;Lesões Tuberculósicas;1;26866
2025;PR;Nova Olímpia;4117206;Cisticercose Bovina;10;15168
2025;PR;Nova Olímpia;4117206;Equinococose/hidatidose (notificaçao Sif);2;15168
2025;PR;Nova Olímpia;4117206;Lesões Tuberculósicas;1;15168
2025;PR;Nova Olímpia;4117206;Tuberculose (notificação Sif);1;15168
2025;PR;Nova Prata do Iguaçu;4117255;Cisticercose Bovina;2;24715
2025;PR;Nova Tebas;4117271;Actinomicose (notificação Sif);1;61082
2025;PR;Nova Tebas;4117271;Cisticercose Bovina;2;61082
2025;PR;Nova Tebas;4117271;Equinococose/hidatidose (notificaçao Sif);1;61082
2025;PR;Nova Tebas;4117271;Fasciolose Hepática (notificação Sif);1;61082
2025;PR;Nova Tebas;4117271;Lesões Tuberculósicas;1;61082
2025;PR;Novo Itacolomi;4117297;Cisticercose Bovina;9;15441
2025;PR;Novo Itacolomi;4117297;Equinococose/hidatidose (notificaçao Sif);1;15441
2025;PR;Ortigueira;4117305;Cisticercose Bovina;24;146008
2025;PR;Ortigueira;4117305;Equinococose/hidatidose (notificaçao Sif);11;146008
2025;PR;Ortigueira;4117305;Fasciolose Hepática (notificação Sif);7;146008
2025;PR;Ortigueira;4117305;Lesões Tuberculósicas;2;146008
2025;PR;Ouro Verde do Oeste;4117453;Cisticercose Bovina;4;20067
2025;PR;Ouro Verde do Oeste;4117453;Equinococose/hidatidose (notificaçao Sif);1;20067
2025;PR;Palmas;4117602;Cisticercose Bovina;5;31955
2025;PR;Palmas;4117602;Equinococose/hidatidose (notificaçao Sif);3;31955
2025;PR;Palmas;4117602;Fasciolose Hepática (notificação Sif);2;31955
2025;PR;Palmeira;4117701;Cisticercose Bovina;5;26001
2025;PR;Palmeira;4117701;Fasciolose Hepática (notificação Sif);5;26001
2025;PR;Palmital;4117800;Cisticercose Bovina;4;107056
2025;PR;Palmital;4117800;Equinococose/hidatidose (notificaçao Sif);7;107056
2025;PR;Palmital;4117800;Fasciolose Hepática (notificação Sif);6;107056
2025;PR;Palmital;4117800;Lesões Tuberculósicas;1;107056
2025;PR;Palotina;4117909;Cisticercose Bovina;1;7546
2025;PR;Paraíso do Norte;4118006;Cisticercose Bovina;4;6475
2025;PR;Paraíso do Norte;4118006;Lesões Tuberculósicas;1;6475
2025;PR;Paranavaí;4118402;Cisticercose Bovina;25;126590
2025;PR;Paranavaí;4118402;Equinococose/hidatidose (notificaçao Sif);3;126590
2025;PR;Paranavaí;4118402;Fasciolose Hepática (notificação Sif);6;126590
2025;PR;Paranavaí;4118402;Lesões Tuberculósicas;12;126590
2025;PR;Paula Freitas;4118600;Cisticercose Bovina;1;4145
2025;PR;Perobal;4118857;Cisticercose Bovina;10;27416
2025;PR;Perobal;4118857;Equinococose/hidatidose (notificaçao Sif);2;27416
2025;PR;Perobal;4118857;Fasciolose Hepática (notificação Sif);1;27416
2025;PR;Pérola;4118907;Cisticercose Bovina;8;43845
2025;PR;Pérola;4118907;Equinococose/hidatidose (notificaçao Sif);7;43845
2025;PR;Pérola;4118907;Lesões Tuberculósicas;1;43845
2025;PR;Pinhalão;4119202;Cisticercose Bovina;10;7433
2025;PR;Pinhalão;4119202;Equinococose/hidatidose (notificaçao Sif);4;7433
2025;PR;Pinhalão;4119202;Fasciolose Hepática (notificação Sif);8;7433
2025;PR;Pinhalão;4119202;Lesões Tuberculósicas;4;7433
2025;PR;Pinhão;4119301;Cisticercose Bovina;7;65840
2025;PR;Pinhão;4119301;Equinococose/hidatidose (notificaçao Sif);3;65840
2025;PR;Pinhão;4119301;Fasciolose Hepática (notificação Sif);1;65840
2025;PR;Piraí do Sul;4119400;Cisticercose Bovina;1;28888
2025;PR;Piraí do Sul;4119400;Equinococose/hidatidose (notificaçao Sif);1;28888
2025;PR;Piraí do Sul;4119400;Fasciolose Hepática (notificação Sif);3;28888
2025;PR;Pitanga;4119608;Cisticercose Bovina;6;80151
2025;PR;Pitanga;4119608;Equinococose/hidatidose (notificaçao Sif);2;80151
2025;PR;Pitanga;4119608;Fasciolose Hepática (notificação Sif);1;80151
2025;PR;Planaltina do Paraná;4119707;Cisticercose Bovina;13;43263
2025;PR;Planaltina do Paraná;4119707;Equinococose/hidatidose (notificaçao Sif);4;43263
2025;PR;Planaltina do Paraná;4119707;Fasciolose Hepática (notificação Sif);7;43263
2025;PR;Planaltina do Paraná;4119707;Lesões Tuberculósicas;1;43263
2025;PR;Planalto;4119806;Cisticercose Bovina;1;24834
2025;PR;Planalto;4119806;Fasciolose Hepática (notificação Sif);1;24834
2025;PR;Ponta Grossa;4119905;Cisticercose Bovina;22;27695
2025;PR;Ponta Grossa;4119905;Equinococose/hidatidose (notificaçao Sif);3;27695
2025;PR;Ponta Grossa;4119905;Fasciolose Hepática (notificação Sif);7;27695
2025;PR;Porto Amazonas;4120101;Fasciolose Hepática (notificação Sif);1;4599
2025;PR;Porto Rico;4120200;Actinomicose (notificação Sif);2;24071
2025;PR;Porto Rico;4120200;Cisticercose Bovina;10;24071
2025;PR;Porto Rico;4120200;Equinococose/hidatidose (notificaçao Sif);1;24071
2025;PR;Porto Rico;4120200;Lesões Tuberculósicas;1;24071
2025;PR;Presidente Castelo Branco;4120408;Lesões Tuberculósicas;1;5000
2025;PR;Prudentópolis;4120606;Cisticercose Bovina;4;85300
2025;PR;Prudentópolis;4120606;Equinococose/hidatidose (notificaçao Sif);2;85300
2025;PR;Prudentópolis;4120606;Fasciolose Hepática (notificação Sif);2;85300
2025;PR;Quatiguá;4120705;Cisticercose Bovina;6;18417
2025;PR;Quatiguá;4120705;Equinococose/hidatidose (notificaçao Sif);2;18417
2025;PR;Quatiguá;4120705;Fasciolose Hepática (notificação Sif);13;18417
2025;PR;Quatiguá;4120705;Lesões Tuberculósicas;2;18417
2025;PR;Quatro Barras;4120804;Cisticercose Bovina;1;440
2025;PR;Quatro Barras;4120804;Equinococose/hidatidose (notificaçao Sif);1;440
2025;PR;Quatro Barras;4120804;Fasciolose Hepática (notificação Sif);1;440
2025;PR;Quatro Pontes;4120853;Equinococose/hidatidose (notificaçao Sif);2;7429
2025;PR;Querência do Norte;4121000;Actinomicose (notificação Sif);3;79037
2025;PR;Querência do Norte;4121000;Cisticercose Bovina;19;79037
2025;PR;Querência do Norte;4121000;Equinococose/hidatidose (notificaçao Sif);2;79037
2025;PR;Querência do Norte;4121000;Fasciolose Hepática (notificação Sif);1;79037
2025;PR;Querência do Norte;4121000;Lesões Tuberculósicas;3;79037
2025;PR;Quitandinha;4121208;Equinococose/hidatidose (notificaçao Sif);2;2900
2025;PR;Quitandinha;4121208;Fasciolose Hepática (notificação Sif);1;2900
2025;PR;Reserva;4121703;Cisticercose Bovina;8;84379
2025;PR;Reserva;4121703;Equinococose/hidatidose (notificaçao Sif);5;84379
2025;PR;Reserva;4121703;Fasciolose Hepática (notificação Sif);4;84379
2025;PR;Reserva;4121703;Lesões Tuberculósicas;1;84379
2025;PR;Reserva do Iguaçu;4121752;Cisticercose Bovina;1;28100
2025;PR;Reserva do Iguaçu;4121752;Fasciolose Hepática (notificação Sif);1;28100
2025;PR;Ribeirão Claro;4121802;Cisticercose Bovina;23;71137
2025;PR;Ribeirão Claro;4121802;Equinococose/hidatidose (notificaçao Sif);4;71137
2025;PR;Ribeirão Claro;4121802;Fasciolose Hepática (notificação Sif);17;71137
2025;PR;Ribeirão do Pinhal;4121901;Cisticercose Bovina;11;20535
2025;PR;Ribeirão do Pinhal;4121901;Equinococose/hidatidose (notificaçao Sif);14;20535
2025;PR;Ribeirão do Pinhal;4121901;Fasciolose Hepática (notificação Sif);21;20535
2025;PR;Ribeirão do Pinhal;4121901;Lesões Tuberculósicas;2;20535
2025;PR;Rio Bom;4122107;Cisticercose Bovina;5;14274
2025;PR;Rio Bom;4122107;Equinococose/hidatidose (notificaçao Sif);1;14274
2025;PR;Rio Bom;4122107;Lesões Tuberculósicas;1;14274
2025;PR;Rio Branco do Ivaí;4122172;Equinococose/hidatidose (notificaçao Sif);1;14726
2025;PR;Rio Branco do Sul;4122206;Cisticercose Bovina;1;21587
2025;PR;Rio Branco do Sul;4122206;Equinococose/hidatidose (notificaçao Sif);1;21587
2025;PR;Rio Branco do Sul;4122206;Fasciolose Hepática (notificação Sif);14;21587
2025;PR;Roncador;4122503;Cisticercose Bovina;1;37409
2025;PR;Roncador;4122503;Equinococose/hidatidose (notificaçao Sif);1;37409
2025;PR;Rondon;4122602;Cisticercose Bovina;26;31959
2025;PR;Rondon;4122602;Equinococose/hidatidose (notificaçao Sif);2;31959
2025;PR;Rondon;4122602;Fasciolose Hepática (notificação Sif);1;31959
2025;PR;Rondon;4122602;Lesões Tuberculósicas;4;31959
2025;PR;Rondon;4122602;Tuberculose (notificação Sif);1;31959
2025;PR;Rosário do Ivaí;4122651;Cisticercose Bovina;7;50000
2025;PR;Rosário do Ivaí;4122651;Equinococose/hidatidose (notificaçao Sif);4;50000
2025;PR;Rosário do Ivaí;4122651;Fasciolose Hepática (notificação Sif);4;50000
2025;PR;Rosário do Ivaí;4122651;Fígado Amarelo;2;50000
2025;PR;Sabáudia;4122701;Cisticercose Bovina;3;5699
2025;PR;Salto do Itararé;4122909;Fasciolose Hepática (notificação Sif);10;17149
2025;PR;Salto do Itararé;4122909;Lesões Tuberculósicas;1;17149
2025;PR;Santa Cruz de Monte Castelo;4123303;Actinomicose (notificação Sif);1;55707
2025;PR;Santa Cruz de Monte Castelo;4123303;Cisticercose Bovina;19;55707
2025;PR;Santa Fé;4123402;Cisticercose Bovina;5;19117
2025;PR;Santa Fé;4123402;Equinococose/hidatidose (notificaçao Sif);1;19117
2025;PR;Santa Helena;4123501;Fígado Amarelo;1;29429
2025;PR;Santa Inês;4123600;Cisticercose Bovina;1;5264
2025;PR;Santa Isabel do Ivaí;4123709;Cisticercose Bovina;12;38114
2025;PR;Santa Isabel do Ivaí;4123709;Lesões Tuberculósicas;2;38114
2025;PR;Santa Mônica;4123956;Cisticercose Bovina;5;18430
2025;PR;Santa Mônica;4123956;Lesões Tuberculósicas;1;18430
2025;PR;Santa Tereza do Oeste;4124020;Equinococose/hidatidose (notificaçao Sif);1;8187
2025;PR;Santana do Itararé;4124004;Fasciolose Hepática (notificação Sif);1;14773
2025;PR;Santo Antônio da Platina;4124103;Cisticercose Bovina;9;70339
2025;PR;Santo Antônio da Platina;4124103;Equinococose/hidatidose (notificaçao Sif);2;70339
2025;PR;Santo Antônio da Platina;4124103;Fasciolose Hepática (notificação Sif);70;70339
2025;PR;Santo Antônio da Platina;4124103;Lesões Tuberculósicas;2;70339
2025;PR;Santo Antônio do Caiuá;4124202;Cisticercose Bovina;1;22169
2025;PR;Santo Antônio do Paraíso;4124301;Cisticercose Bovina;4;3258
2025;PR;Santo Antônio do Sudoeste;4124400;Equinococose/hidatidose (notificaçao Sif);1;19852
2025;PR;Santo Antônio do Sudoeste;4124400;Fasciolose Hepática (notificação Sif);1;19852
2025;PR;Santo Inácio;4124509;Cisticercose Bovina;2;14935
2025;PR;São Jerônimo da Serra;4124707;Cisticercose Bovina;2;38189
2025;PR;São Jerônimo da Serra;4124707;Equinococose/hidatidose (notificaçao Sif);1;38189
2025;PR;São Jerônimo da Serra;4124707;Fasciolose Hepática (notificação Sif);2;38189
2025;PR;São João do Caiuá;4124905;Cisticercose Bovina;6;31804
2025;PR;São João do Caiuá;4124905;Fasciolose Hepática (notificação Sif);2;31804
2025;PR;São João do Caiuá;4124905;Lesões Tuberculósicas;5;31804
2025;PR;São João do Ivaí;4125001;Cisticercose Bovina;1;12512
2025;PR;São João do Ivaí;4125001;Fasciolose Hepática (notificação Sif);2;12512
2025;PR;São João do Ivaí;4125001;Lesões Tuberculósicas;1;12512
2025;PR;São João do Triunfo;4125100;Equinococose/hidatidose (notificaçao Sif);1;3359
2025;PR;São João do Triunfo;4125100;Fasciolose Hepática (notificação Sif);1;3359
2025;PR;São Jorge do Patrocínio;4125357;Actinobacilose (ruminantes);1;40153
2025;PR;São Jorge do Patrocínio;4125357;Actinomicose (notificação Sif);1;40153
2025;PR;São Jorge do Patrocínio;4125357;Cisticercose Bovina;12;40153
2025;PR;São Jorge do Patrocínio;4125357;Equinococose/hidatidose (notificaçao Sif);4;40153
2025;PR;São Jorge do Patrocínio;4125357;Fasciolose Hepática (notificação Sif);3;40153
2025;PR;São Jorge do Patrocínio;4125357;Lesões Tuberculósicas;3;40153
2025;PR;São José da Boa Vista;4125407;Lesões Tuberculósicas;1;14754
2025;PR;São José das Palmeiras;4125456;Cisticercose Bovina;5;22499
2025;PR;São José das Palmeiras;4125456;Equinococose/hidatidose (notificaçao Sif);1;22499
2025;PR;São José das Palmeiras;4125456;Lesões Tuberculósicas;1;22499
2025;PR;São José dos Pinhais;4125506;Cisticercose Bovina;15;9049
2025;PR;São José dos Pinhais;4125506;Equinococose/hidatidose (notificaçao Sif);3;9049
2025;PR;São José dos Pinhais;4125506;Fasciolose Hepática (notificação Sif);46;9049
2025;PR;São José dos Pinhais;4125506;Lesões Tuberculósicas;1;9049
2025;PR;São Manoel do Paraná;4125555;Cisticercose Bovina;1;2506
2025;PR;São Manoel do Paraná;4125555;Lesões Tuberculósicas;1;2506
2025;PR;São Pedro do Ivaí;4125803;Cisticercose Bovina;1;9058
2025;PR;São Pedro do Paraná;4125902;Cisticercose Bovina;6;30242
2025;PR;São Pedro do Paraná;4125902;Equinococose/hidatidose (notificaçao Sif);1;30242
2025;PR;São Pedro do Paraná;4125902;Lesões Tuberculósicas;1;30242
2025;PR;Sapopema;4126207;Equinococose/hidatidose (notificaçao Sif);1;53412
2025;PR;Sapopema;4126207;Fasciolose Hepática (notificação Sif);3;53412
2025;PR;Sengés;4126306;Cisticercose Bovina;3;21863
2025;PR;Sengés;4126306;Equinococose/hidatidose (notificaçao Sif);2;21863
2025;PR;Serranópolis do Iguaçu;4126355;Lesões Tuberculósicas;1;4991
2025;PR;Siqueira Campos;4126603;Cisticercose Bovina;14;30890
2025;PR;Siqueira Campos;4126603;Equinococose/hidatidose (notificaçao Sif);4;30890
2025;PR;Siqueira Campos;4126603;Fasciolose Hepática (notificação Sif);61;30890
2025;PR;Siqueira Campos;4126603;Fígado Amarelo;1;30890
2025;PR;Siqueira Campos;4126603;Lesões Tuberculósicas;8;30890
2025;PR;Tamarana;4126678;Cisticercose Bovina;2;14850
2025;PR;Tamarana;4126678;Equinococose/hidatidose (notificaçao Sif);1;14850
2025;PR;Tamboara;4126702;Cisticercose Bovina;1;12254
2025;PR;Tamboara;4126702;Equinococose/hidatidose (notificaçao Sif);1;12254
2025;PR;Tamboara;4126702;Fasciolose Hepática (notificação Sif);1;12254
2025;PR;Tapejara;4126801;Actinomicose (notificação Sif);2;45111
2025;PR;Tapejara;4126801;Cisticercose Bovina;27;45111
2025;PR;Tapejara;4126801;Equinococose/hidatidose (notificaçao Sif);8;45111
2025;PR;Tapira;4126900;Cisticercose Bovina;15;56381
2025;PR;Tapira;4126900;Equinococose/hidatidose (notificaçao Sif);4;56381
2025;PR;Tapira;4126900;Fasciolose Hepática (notificação Sif);1;56381
2025;PR;Teixeira Soares;4127007;Cisticercose Bovina;2;12915
2025;PR;Teixeira Soares;4127007;Equinococose/hidatidose (notificaçao Sif);2;12915
2025;PR;Teixeira Soares;4127007;Fasciolose Hepática (notificação Sif);4;12915
2025;PR;Terra Rica;4127304;Cisticercose Bovina;9;72219
2025;PR;Terra Rica;4127304;Fasciolose Hepática (notificação Sif);1;72219
2025;PR;Terra Roxa;4127403;Cisticercose Bovina;4;13809
2025;PR;Tibagi;4127502;Cisticercose Bovina;17;33681
2025;PR;Tibagi;4127502;Equinococose/hidatidose (notificaçao Sif);3;33681
2025;PR;Tibagi;4127502;Fasciolose Hepática (notificação Sif);8;33681
2025;PR;Tijucas do Sul;4127601;Cisticercose Bovina;5;5500
2025;PR;Tijucas do Sul;4127601;Equinococose/hidatidose (notificaçao Sif);2;5500
2025;PR;Tijucas do Sul;4127601;Fasciolose Hepática (notificação Sif);8;5500
2025;PR;Tijucas do Sul;4127601;Lesões Tuberculósicas;2;5500
2025;PR;Toledo;4127700;Cisticercose Bovina;1;37740
2025;PR;Toledo;4127700;Fígado Amarelo;1;37740
2025;PR;Toledo;4127700;Lesões Tuberculósicas;5;37740
2025;PR;Toledo;4127700;Miíase Cutânea;4;37740
2025;PR;Tomazina;4127809;Cisticercose Bovina;33;54984
2025;PR;Tomazina;4127809;Equinococose/hidatidose (notificaçao Sif);16;54984
2025;PR;Tomazina;4127809;Fasciolose Hepática (notificação Sif);34;54984
2025;PR;Tomazina;4127809;Lesões Tuberculósicas;5;54984
2025;PR;Três Barras do Paraná;4127858;Cisticercose Bovina;1;46267
2025;PR;Três Barras do Paraná;4127858;Fasciolose Hepática (notificação Sif);3;46267
2025;PR;Três Barras do Paraná;4127858;Lesões Tuberculósicas;6;46267
2025;PR;Tuneiras do Oeste;4127908;Cisticercose Bovina;4;34680
2025;PR;Tuneiras do Oeste;4127908;Equinococose/hidatidose (notificaçao Sif);1;34680
2025;PR;Turvo;4127965;Cisticercose Bovina;1;37640
2025;PR;Turvo;4127965;Equinococose/hidatidose (notificaçao Sif);1;37640
2025;PR;Turvo;4127965;Fasciolose Hepática (notificação Sif);2;37640
2025;PR;Turvo;4127965;Lesões Tuberculósicas;1;37640
2025;PR;Umuarama;4128104;Actinobacilose (ruminantes);1;140180
2025;PR;Umuarama;4128104;Actinomicose (notificação Sif);6;140180
2025;PR;Umuarama;4128104;Cisticercose Bovina;101;140180
2025;PR;Umuarama;4128104;Equinococose/hidatidose (notificaçao Sif);19;140180
2025;PR;Umuarama;4128104;Fasciolose Hepática (notificação Sif);12;140180
2025;PR;Umuarama;4128104;Lesões Tuberculósicas;2;140180
2025;PR;Umuarama;4128104;Miíase Cutânea;1;140180
2025;PR;Uniflor;4128302;Cisticercose Bovina;2;5277
2025;PR;Uniflor;4128302;Equinococose/hidatidose (notificaçao Sif);2;5277
2025;PR;Uniflor;4128302;Fasciolose Hepática (notificação Sif);1;5277
2025;PR;Uraí;4128401;Cisticercose Bovina;1;6480
2025;PR;Uraí;4128401;Equinococose/hidatidose (notificaçao Sif);1;6480
2025;PR;Ventania;4128534;Fasciolose Hepática (notificação Sif);1;9189
2025;PR;Alto Paraíso;4128625;Actinobacilose (ruminantes);1;97902
2025;PR;Alto Paraíso;4128625;Actinomicose (notificação Sif);13;97902
2025;PR;Alto Paraíso;4128625;Cisticercose Bovina;81;97902
2025;PR;Alto Paraíso;4128625;Equinococose/hidatidose (notificaçao Sif);10;97902
2025;PR;Alto Paraíso;4128625;Fasciolose Hepática (notificação Sif);8;97902
2025;PR;Alto Paraíso;4128625;Lesões Tuberculósicas;3;97902
2025;PR;Wenceslau Braz;4128500;Cisticercose Bovina;29;14810
2025;PR;Wenceslau Braz;4128500;Equinococose/hidatidose (notificaçao Sif);10;14810
2025;PR;Wenceslau Braz;4128500;Fasciolose Hepática (notificação Sif);20;14810
2025;PR;Wenceslau Braz;4128500;Lesões Tuberculósicas;5;14810
2025;PR;Xambrê;4128807;Cisticercose Bovina;10;50001
2025;PR;Xambrê;4128807;Equinococose/hidatidose (notificaçao Sif);4;50001
2025;PR;Xambrê;4128807;Fasciolose Hepática (notificação Sif);1;50001
2025;RJ;Araruama;3300209;Fasciolose Hepática (notificação Sif);3;48810
2025;RJ;Barra Mansa;3300407;Fasciolose Hepática (notificação Sif);3;44114
2025;RJ;Barra do Piraí;3300308;Fasciolose Hepática (notificação Sif);1;45560
2025;RJ;Bom Jesus do Itabapoana;3300605;Fasciolose Hepática (notificação Sif);3;88984
2025;RJ;Cachoeiras de Macacu;3300803;Fasciolose Hepática (notificação Sif);7;35420
2025;RJ;Campos dos Goytacazes;3301009;Fasciolose Hepática (notificação Sif);6;280144
2025;RJ;Conceição de Macabu;3301405;Fasciolose Hepática (notificação Sif);1;43150
2025;RJ;Duas Barras;3301603;Fasciolose Hepática (notificação Sif);3;24654
2025;RJ;Duque de Caxias;3301702;Fasciolose Hepática (notificação Sif);3;8660
2025;RJ;Itaguaí;3302007;Fasciolose Hepática (notificação Sif);3;13550
2025;RJ;Italva;3302056;Fasciolose Hepática (notificação Sif);2;28000
2025;RJ;Itaperuna;3302205;Fasciolose Hepática (notificação Sif);20;151162
2025;RJ;Laje do Muriaé;3302304;Fasciolose Hepática (notificação Sif);1;23350
2025;RJ;Macaé;3302403;Fasciolose Hepática (notificação Sif);11;101364
2025;RJ;Magé;3302502;Fasciolose Hepática (notificação Sif);1;6883
2025;RJ;Miguel Pereira;3302908;Fasciolose Hepática (notificação Sif);4;10020
2025;RJ;Miracema;3303005;Fasciolose Hepática (notificação Sif);3;32460
2025;RJ;Natividade;3303104;Fasciolose Hepática (notificação Sif);1;42402
2025;RJ;Petrópolis;3303906;Fasciolose Hepática (notificação Sif);1;5245
2025;RJ;Porciúncula;3304102;Fasciolose Hepática (notificação Sif);8;25113
2025;RJ;Porto Real;3304110;Fasciolose Hepática (notificação Sif);2;7006
2025;RJ;Quatis;3304128;Fasciolose Hepática (notificação Sif);7;34375
2025;RJ;Quissamã;3304151;Fasciolose Hepática (notificação Sif);1;53440
2025;RJ;Rio Bonito;3304300;Fasciolose Hepática (notificação Sif);9;32000
