codigo_ibge;uf;municipio;ano;cabecas
1400175;RR;Cantá;2024;104182
1400209;RR;Caracaraí;2024;107559
1400233;RR;Caroebe;2024;108771
1400282;RR;Iracema;2024;103172
1400308;RR;Mucajaí;2024;163131
1400407;RR;Normandia;2024;20983
1400456;RR;Pacaraima;2024;22714
1400472;RR;Rorainópolis;2024;140187
1400506;RR;São João da Baliza;2024;36422
1400605;RR;São Luiz do Anauá;2024;60142
1400704;RR;Uiramutã;2024;18035
1500107;PA;Abaetetuba;2024;54105
1500131;PA;Abel Figueiredo;2024;57303
1500206;PA;Acará;2024;17810
1500305;PA;Afuá;2024;1383
1500347;PA;Água Azul do Norte;2024;685182
1500404;PA;Alenquer;2024;289821
1500503;PA;Almeirim;2024;34335
1500602;PA;Altamira;2024;1093383
1500701;PA;Anajás;2024;2388
1500800;PA;Ananindeua;2024;19
1500859;PA;Anapu;2024;375444
1500909;PA;Augusto Corrêa;2024;4138
1500958;PA;Aurora do Pará;2024;100000
1501006;PA;Aveiro;2024;79848
1501105;PA;Bagre;2024;580
1501204;PA;Baião;2024;76317
1501253;PA;Bannach;2024;279577
1501303;PA;Barcarena;2024;3384
1501402;PA;Belém;2024;122
1501451;PA;Belterra;2024;22804
1501501;PA;Benevides;2024;1744
1501576;PA;Bom Jesus do Tocantins;2024;246450
1501600;PA;Bonito;2024;11523
1501709;PA;Bragança;2024;47559
1501725;PA;Brasil Novo;2024;305348
1501758;PA;Brejo Grande do Araguaia;2024;135351
1501782;PA;Breu Branco;2024;198893
1501808;PA;Breves;2024;750
1501907;PA;Bujaru;2024;7001
1501956;PA;Cachoeira do Piriá;2024;55636
1502004;PA;Cachoeira do Arari;2024;40707
1502103;PA;Cametá;2024;2729
1502152;PA;Canaã dos Carajás;2024;229226
1502202;PA;Capanema;2024;27865
1502301;PA;Capitão Poço;2024;114620
1502400;PA;Castanhal;2024;51550
1502509;PA;Chaves;2024;63178
1502608;PA;Colares;2024;1136
1502707;PA;Conceição do Araguaia;2024;328035
1502756;PA;Concórdia do Pará;2024;15729
1502764;PA;Cumaru do Norte;2024;710417
1502772;PA;Curionópolis;2024;274998
1502806;PA;Curralinho;2024;40
1502855;PA;Curuá;2024;53180
1502905;PA;Curuçá;2024;2732
1502939;PA;Dom Eliseu;2024;81363
1502954;PA;Eldorado do Carajás;2024;426154
1503002;PA;Faro;2024;8166
1503044;PA;Floresta do Araguaia;2024;253933
1503077;PA;Garrafão do Norte;2024;65450
1503093;PA;Goianésia do Pará;2024;314952
1503101;PA;Gurupá;2024;1106
1503200;PA;Igarapé-Açu;2024;21888
1503309;PA;Igarapé-Miri;2024;5255
1503408;PA;Inhangapi;2024;13041
1503457;PA;Ipixuna do Pará;2024;135095
1503507;PA;Irituia;2024;75457
1503606;PA;Itaituba;2024;388717
1503705;PA;Itupiranga;2024;725255
1503754;PA;Jacareacanga;2024;105818
1503804;PA;Jacundá;2024;177716
1503903;PA;Juruti;2024;49337
1504059;PA;Mãe do Rio;2024;40267
1504109;PA;Magalhães Barata;2024;2012
1504208;PA;Marabá;2024;1295819
1504307;PA;Maracanã;2024;3540
1504406;PA;Marapanim;2024;5189
1504422;PA;Marituba;2024;49
1504455;PA;Medicilândia;2024;220069
1504505;PA;Melgaço;2024;1020
1504604;PA;Mocajuba;2024;1448
1504703;PA;Moju;2024;170492
1504752;PA;Mojuí dos Campos;2024;58155
1504802;PA;Monte Alegre;2024;373441
1504901;PA;Muaná;2024;5936
1504950;PA;Nova Esperança do Piriá;2024;54161
1504976;PA;Nova Ipixuna;2024;130254
1505007;PA;Nova Timboteua;2024;22759
1505031;PA;Novo Progresso;2024;724459
1505064;PA;Novo Repartimento;2024;1263160
1505106;PA;Óbidos;2024;186070
1505205;PA;Oeiras do Pará;2024;6331
1505304;PA;Oriximiná;2024;139874
1505403;PA;Ourém;2024;18766
1505437;PA;Ourilândia do Norte;2024;244415
1505486;PA;Pacajá;2024;851950
1505494;PA;Palestina do Pará;2024;108372
1505502;PA;Paragominas;2024;382487
1505536;PA;Parauapebas;2024;128859
1505551;PA;Pau D'Arco;2024;116352
1505601;PA;Peixe-Boi;2024;17760
1505635;PA;Piçarra;2024;407690
1505650;PA;Placas;2024;243393
1505700;PA;Ponta de Pedras;2024;31870
1505809;PA;Portel;2024;110495
1505908;PA;Porto de Moz;2024;75816
1506005;PA;Prainha;2024;174789
1506104;PA;Primavera;2024;5897
1506112;PA;Quatipuru;2024;824
1506138;PA;Redenção;2024;318443
1506161;PA;Rio Maria;2024;516353
1506187;PA;Rondon do Pará;2024;385930
1506195;PA;Rurópolis;2024;217200
1506203;PA;Salinópolis;2024;135
1506302;PA;Salvaterra;2024;6895
1506351;PA;Santa Bárbara do Pará;2024;2786
1506401;PA;Santa Cruz do Arari;2024;25178
1506500;PA;Santa Izabel do Pará;2024;32330
1506559;PA;Santa Luzia do Pará;2024;72491
1506583;PA;Santa Maria das Barreiras;2024;632899
1506609;PA;Santa Maria do Pará;2024;21722
1506708;PA;Santana do Araguaia;2024;637937
1506807;PA;Santarém;2024;124078
1506906;PA;Santarém Novo;2024;2971
1507003;PA;Santo Antônio do Tauá;2024;6204
1507102;PA;São Caetano de Odivelas;2024;4643
1507151;PA;São Domingos do Araguaia;2024;180616
1507201;PA;São Domingos do Capim;2024;54235
1507300;PA;São Félix do Xingu;2024;2519911
1507409;PA;São Francisco do Pará;2024;22916
1507458;PA;São Geraldo do Araguaia;2024;385033
1507466;PA;São João da Ponta;2024;1290
1507474;PA;São João de Pirabas;2024;5443
1507508;PA;São João do Araguaia;2024;121088
1507607;PA;São Miguel do Guamá;2024;42836
1507706;PA;São Sebastião da Boa Vista;2024;214
1507755;PA;Sapucaia;2024;169191
1507805;PA;Senador José Porfírio;2024;167629
1507904;PA;Soure;2024;34740
1507953;PA;Tailândia;2024;102216
1507961;PA;Terra Alta;2024;7132
1507979;PA;Terra Santa;2024;45931
1508001;PA;Tomé-Açu;2024;157464
1508035;PA;Tracuateua;2024;15684
1508050;PA;Trairão;2024;164736
1508084;PA;Tucumã;2024;367872
1508100;PA;Tucuruí;2024;83378
1508126;PA;Ulianópolis;2024;84613
1508159;PA;Uruará;2024;361883
1508209;PA;Vigia;2024;4362
1508308;PA;Viseu;2024;121331
1508357;PA;Vitória do Xingu;2024;192264
1508407;PA;Xinguara;2024;558179
1600055;AP;Serra do Navio;2024;485
1600105;AP;Amapá;2024;13738
1600154;AP;Pedra Branca do Amapari;2024;1094
1600204;AP;Calçoene;2024;3819
1600212;AP;Cutias;2024;1708
1600238;AP;Ferreira Gomes;2024;632
1600253;AP;Itaubal;2024;983
1600279;AP;Laranjal do Jari;2024;3115
1600303;AP;Macapá;2024;7685
1600402;AP;Mazagão;2024;1011
1600501;AP;Oiapoque;2024;1795
1600535;AP;Porto Grande;2024;6136
1600550;AP;Pracuúba;2024;3094
1600600;AP;Santana;2024;1231
1600709;AP;Tartarugalzinho;2024;10233
1600808;AP;Vitória do Jari;2024;1128
1700251;TO;Abreulândia;2024;103766
1700301;TO;Aguiarnópolis;2024;22002
1700350;TO;Aliança do Tocantins;2024;94223
1700400;TO;Almas;2024;85301
1700707;TO;Alvorada;2024;82497
1701002;TO;Ananás;2024;120389
1701051;TO;Angico;2024;22349
1701101;TO;Aparecida do Rio Negro;2024;21448
1701309;TO;Aragominas;2024;113494
1701903;TO;Araguacema;2024;59483
1702000;TO;Araguaçu;2024;521016
1702109;TO;Araguaína;2024;302345
1702158;TO;Araguanã;2024;98729
1702208;TO;Araguatins;2024;211188
1702307;TO;Arapoema;2024;191466
1702406;TO;Arraias;2024;284659
1702554;TO;Augustinópolis;2024;67450
1702703;TO;Aurora do Tocantins;2024;58631
1702901;TO;Axixá do Tocantins;2024;38260
1703008;TO;Babaçulândia;2024;93147
1703057;TO;Bandeirantes do Tocantins;2024;173251
1703073;TO;Barra do Ouro;2024;32896
1703107;TO;Barrolândia;2024;83040
1703206;TO;Bernardo Sayão;2024;103529
1703305;TO;Bom Jesus do Tocantins;2024;42076
1703602;TO;Brasilândia do Tocantins;2024;38853
1703701;TO;Brejinho de Nazaré;2024;59789
1703800;TO;Buriti do Tocantins;2024;40955
1703826;TO;Cachoeirinha;2024;7195
1703842;TO;Campos Lindos;2024;69448
1703867;TO;Cariri do Tocantins;2024;87437
1703883;TO;Carmolândia;2024;35929
1703891;TO;Carrasco Bonito;2024;24311
1703909;TO;Caseara;2024;51881
1704105;TO;Centenário;2024;37431
1704600;TO;Chapada de Areia;2024;48778
1705102;TO;Chapada da Natividade;2024;37022
1705508;TO;Colinas do Tocantins;2024;144819
1705557;TO;Combinado;2024;33883
1705607;TO;Conceição do Tocantins;2024;57035
1706001;TO;Couto Magalhães;2024;71439
1706100;TO;Cristalândia;2024;81625
1706258;TO;Crixás do Tocantins;2024;61053
1706506;TO;Darcinópolis;2024;36155
1707009;TO;Dianópolis;2024;67445
1707108;TO;Divinópolis do Tocantins;2024;143072
1707207;TO;Dois Irmãos do Tocantins;2024;219108
1707306;TO;Dueré;2024;213250
1707405;TO;Esperantina;2024;27028
1707553;TO;Fátima;2024;27211
1707652;TO;Figueirópolis;2024;94492
1707702;TO;Filadélfia;2024;120839
1708205;TO;Formoso do Araguaia;2024;338156
1708254;TO;Tabocão;2024;70592
1708304;TO;Goianorte;2024;120247
1709005;TO;Goiatins;2024;99219
1709302;TO;Guaraí;2024;152312
1709500;TO;Gurupi;2024;136799
1709807;TO;Ipueiras;2024;27473
1710508;TO;Itacajá;2024;104140
1710706;TO;Itaguatins;2024;60342
1710904;TO;Itapiratins;2024;63327
1711100;TO;Itaporã do Tocantins;2024;123659
1711506;TO;Jaú do Tocantins;2024;124519
1711803;TO;Juarina;2024;32372
1711902;TO;Lagoa da Confusão;2024;127371
1711951;TO;Lagoa do Tocantins;2024;23190
1712009;TO;Lajeado;2024;10416
1712157;TO;Lavandeira;2024;32063
1712405;TO;Lizarda;2024;26120
1712454;TO;Luzinópolis;2024;10559
1712504;TO;Marianópolis do Tocantins;2024;74882
1712702;TO;Mateiros;2024;16962
1712801;TO;Maurilândia do Tocantins;2024;25886
1713205;TO;Miracema do Tocantins;2024;172512
1713304;TO;Miranorte;2024;117373
1713601;TO;Monte do Carmo;2024;95999
1713700;TO;Monte Santo do Tocantins;2024;106153
1713809;TO;Palmeiras do Tocantins;2024;42235
1713957;TO;Muricilândia;2024;85120
1714203;TO;Natividade;2024;109654
1714302;TO;Nazaré;2024;30197
1714880;TO;Nova Olinda;2024;97391
1715002;TO;Nova Rosalândia;2024;20315
1715101;TO;Novo Acordo;2024;16871
1715150;TO;Novo Alegre;2024;29787
1715259;TO;Novo Jardim;2024;18794
1715507;TO;Oliveira de Fátima;2024;12892
1715705;TO;Palmeirante;2024;90021
1715754;TO;Palmeirópolis;2024;96897
1716109;TO;Paraíso do Tocantins;2024;126873
1716208;TO;Paranã;2024;273188
1716307;TO;Pau D'Arco;2024;93516
1716505;TO;Pedro Afonso;2024;27000
1716604;TO;Peixe;2024;298277
1716653;TO;Pequizeiro;2024;118234
1716703;TO;Colméia;2024;115482
1717008;TO;Pindorama do Tocantins;2024;66559
1717206;TO;Piraquê;2024;121660
1717503;TO;Pium;2024;219285
1717800;TO;Ponte Alta do Bom Jesus;2024;56000
1717909;TO;Ponte Alta do Tocantins;2024;110873
1718006;TO;Porto Alegre do Tocantins;2024;13711
1718204;TO;Porto Nacional;2024;152637
1718303;TO;Praia Norte;2024;26119
1718402;TO;Presidente Kennedy;2024;52356
1718451;TO;Pugmil;2024;19256
1718501;TO;Recursolândia;2024;101248
1718550;TO;Riachinho;2024;45107
1718659;TO;Rio da Conceição;2024;2700
1718709;TO;Rio dos Bois;2024;25756
1718758;TO;Rio Sono;2024;90432
1718808;TO;Sampaio;2024;14903
1718840;TO;Sandolândia;2024;214025
1718865;TO;Santa Fé do Araguaia;2024;115214
1718881;TO;Santa Maria do Tocantins;2024;34057
1718899;TO;Santa Rita do Tocantins;2024;114308
1718907;TO;Santa Rosa do Tocantins;2024;37256
1719004;TO;Santa Tereza do Tocantins;2024;29335
1720002;TO;Santa Terezinha do Tocantins;2024;25664
1720101;TO;São Bento do Tocantins;2024;39400
1720150;TO;São Félix do Tocantins;2024;4591
1720200;TO;São Miguel do Tocantins;2024;24277
1720259;TO;São Salvador do Tocantins;2024;42326
1720309;TO;São Sebastião do Tocantins;2024;27797
1720499;TO;São Valério;2024;74806
1720655;TO;Silvanópolis;2024;43041
1720804;TO;Sítio Novo do Tocantins;2024;47879
1720853;TO;Sucupira;2024;60738
1720903;TO;Taguatinga;2024;148401
1720937;TO;Taipas do Tocantins;2024;35835
1720978;TO;Talismã;2024;121943
1721000;TO;Palmas;2024;40899
1721109;TO;Tocantínia;2024;19905
1721208;TO;Tocantinópolis;2024;28517
1721257;TO;Tupirama;2024;31320
1721307;TO;Tupiratins;2024;21285
1722081;TO;Wanderlândia;2024;60968
1722107;TO;Xambioá;2024;102737
2100055;MA;Açailândia;2024;425312
2100105;MA;Afonso Cunha;2024;1480
2100154;MA;Água Doce do Maranhão;2024;1715
2100204;MA;Alcântara;2024;4442
2100303;MA;Aldeias Altas;2024;7450
2100402;MA;Altamira do Maranhão;2024;43787
2100436;MA;Alto Alegre do Maranhão;2024;19212
2100477;MA;Alto Alegre do Pindaré;2024;98138
2100501;MA;Alto Parnaíba;2024;59534
2100550;MA;Amapá do Maranhão;2024;12814
2100600;MA;Amarante do Maranhão;2024;359816
2100709;MA;Anajatuba;2024;53257
2100808;MA;Anapurus;2024;1680
2100832;MA;Apicum-Açu;2024;2215
2100873;MA;Araguanã;2024;32321
2100907;MA;Araioses;2024;10845
2100956;MA;Arame;2024;163598
2101004;MA;Arari;2024;38349
2101103;MA;Axixá;2024;397
2101202;MA;Bacabal;2024;139099
2101251;MA;Bacabeira;2024;4570
2101301;MA;Bacuri;2024;4685
2101350;MA;Bacurituba;2024;7120
2101400;MA;Balsas;2024;132512
2101509;MA;Barão de Grajaú;2024;19246
2101608;MA;Barra do Corda;2024;175882
2101707;MA;Barreirinhas;2024;8103
2101731;MA;Belágua;2024;265
2101772;MA;Bela Vista do Maranhão;2024;9368
2101806;MA;Benedito Leite;2024;16751
2101905;MA;Bequimão;2024;7891
2101939;MA;Bernardo do Mearim;2024;17547
2101970;MA;Boa Vista do Gurupi;2024;6539
2102002;MA;Bom Jardim;2024;215568
2102036;MA;Bom Jesus das Selvas;2024;168608
2102077;MA;Bom Lugar;2024;57963
2102101;MA;Brejo;2024;10520
2102150;MA;Brejo de Areia;2024;40493
2102200;MA;Buriti;2024;7620
2102309;MA;Buriti Bravo;2024;39858
2102325;MA;Buriticupu;2024;172173
2102358;MA;Buritirana;2024;86817
2102374;MA;Cachoeira Grande;2024;1033
2102408;MA;Cajapió;2024;4175
2102507;MA;Cajari;2024;9825
2102556;MA;Campestre do Maranhão;2024;48757
2102606;MA;Cândido Mendes;2024;8935
2102705;MA;Cantanhede;2024;7823
2102754;MA;Capinzal do Norte;2024;18145
2102804;MA;Carolina;2024;144271
2102903;MA;Carutapera;2024;31856
2103000;MA;Caxias;2024;47830
2103109;MA;Cedral;2024;824
2103125;MA;Central do Maranhão;2024;2941
2103158;MA;Centro do Guilherme;2024;29680
2103174;MA;Centro Novo do Maranhão;2024;105752
2103208;MA;Chapadinha;2024;17100
2103257;MA;Cidelândia;2024;114548
2103307;MA;Codó;2024;157260
2103406;MA;Coelho Neto;2024;6280
2103505;MA;Colinas;2024;67345
2103554;MA;Conceição do Lago-Açu;2024;26518
2103604;MA;Coroatá;2024;64360
2103703;MA;Cururupu;2024;1830
2103752;MA;Davinópolis;2024;31758
2103802;MA;Dom Pedro;2024;26298
2103901;MA;Duque Bacelar;2024;4220
2104008;MA;Esperantinópolis;2024;32000
2104057;MA;Estreito;2024;185956
2104073;MA;Feira Nova do Maranhão;2024;94498
2104081;MA;Fernando Falcão;2024;25140
2104099;MA;Formosa da Serra Negra;2024;195798
2104107;MA;Fortaleza dos Nogueiras;2024;105455
2104206;MA;Fortuna;2024;31720
2104305;MA;Godofredo Viana;2024;1985
2104404;MA;Gonçalves Dias;2024;48178
2104503;MA;Governador Archer;2024;42189
2104552;MA;Governador Edison Lobão;2024;43833
2104602;MA;Governador Eugênio Barros;2024;30075
2104628;MA;Governador Luiz Rocha;2024;15245
2104651;MA;Governador Newton Bello;2024;80377
2104677;MA;Governador Nunes Freire;2024;30690
2104701;MA;Graça Aranha;2024;9483
2104800;MA;Grajaú;2024;237361
2104909;MA;Guimarães;2024;2251
2105005;MA;Humberto de Campos;2024;1629
2105104;MA;Icatu;2024;682
2105153;MA;Igarapé do Meio;2024;26197
2105203;MA;Igarapé Grande;2024;40607
2105302;MA;Imperatriz;2024;104557
2105351;MA;Itaipava do Grajaú;2024;36765
2105401;MA;Itapecuru Mirim;2024;17296
2105427;MA;Itinga do Maranhão;2024;172923
2105450;MA;Jatobá;2024;19430
2105476;MA;Jenipapo dos Vieiras;2024;83573
2105500;MA;João Lisboa;2024;119046
2105609;MA;Joselândia;2024;22438
2105658;MA;Junco do Maranhão;2024;30110
2105708;MA;Lago da Pedra;2024;88722
2105807;MA;Lago do Junco;2024;26975
2105906;MA;Lago Verde;2024;48200
2105922;MA;Lagoa do Mato;2024;21354
2105948;MA;Lago dos Rodrigues;2024;18754
2105963;MA;Lagoa Grande do Maranhão;2024;37739
2105989;MA;Lajeado Novo;2024;73293
2106003;MA;Lima Campos;2024;13112
2106102;MA;Loreto;2024;49120
2106201;MA;Luís Domingues;2024;4199
2106300;MA;Magalhães de Almeida;2024;11251
2106326;MA;Maracaçumé;2024;23772
2106359;MA;Marajá do Sena;2024;85747
2106375;MA;Maranhãozinho;2024;42530
2106409;MA;Mata Roma;2024;2260
2106508;MA;Matinha;2024;20771
2106607;MA;Matões;2024;23859
2106631;MA;Matões do Norte;2024;19017
2106672;MA;Milagres do Maranhão;2024;3190
2106706;MA;Mirador;2024;67295
2106755;MA;Miranda do Norte;2024;25998
2106805;MA;Mirinzal;2024;2629
2106904;MA;Monção;2024;46063
2107001;MA;Montes Altos;2024;67066
2107100;MA;Morros;2024;1300
2107209;MA;Nina Rodrigues;2024;2110
2107258;MA;Nova Colinas;2024;43515
2107308;MA;Nova Iorque;2024;13485
2107357;MA;Nova Olinda do Maranhão;2024;38484
2107407;MA;Olho d'Água das Cunhãs;2024;82728
2107456;MA;Olinda Nova do Maranhão;2024;7380
2107506;MA;Paço do Lumiar;2024;809
2107605;MA;Palmeirândia;2024;5236
2107704;MA;Paraibano;2024;28281
2107803;MA;Parnarama;2024;88987
2107902;MA;Passagem Franca;2024;49930
2108009;MA;Pastos Bons;2024;33564
2108058;MA;Paulino Neves;2024;3101
2108108;MA;Paulo Ramos;2024;71842
2108207;MA;Pedreiras;2024;17045
2108256;MA;Pedro do Rosário;2024;24274
2108306;MA;Penalva;2024;17153
2108405;MA;Peri Mirim;2024;4144
2108454;MA;Peritoró;2024;48740
2108504;MA;Pindaré-Mirim;2024;12101
2108603;MA;Pinheiro;2024;33754
2108702;MA;Pio XII;2024;32021
2108801;MA;Pirapemas;2024;14820
2108900;MA;Poção de Pedras;2024;62831
2109007;MA;Porto Franco;2024;136301
2109056;MA;Porto Rico do Maranhão;2024;1245
2109106;MA;Presidente Dutra;2024;66973
2109205;MA;Presidente Juscelino;2024;803
2109239;MA;Presidente Médici;2024;29245
2109270;MA;Presidente Sarney;2024;5667
2109304;MA;Presidente Vargas;2024;1383
2109403;MA;Primeira Cruz;2024;1165
2109452;MA;Raposa;2024;439
2109502;MA;Riachão;2024;152960
2109551;MA;Ribamar Fiquene;2024;61601
2109601;MA;Rosário;2024;1150
2109700;MA;Sambaíba;2024;33560
2109759;MA;Santa Filomena do Maranhão;2024;25588
2109809;MA;Santa Helena;2024;15526
2109908;MA;Santa Inês;2024;64532
2110005;MA;Santa Luzia;2024;358417
2110039;MA;Santa Luzia do Paruá;2024;64155
2110104;MA;Santa Quitéria do Maranhão;2024;5913
2110203;MA;Santa Rita;2024;21184
2110237;MA;Santana do Maranhão;2024;2195
2110278;MA;Santo Amaro do Maranhão;2024;1228
2110302;MA;Santo Antônio dos Lopes;2024;25114
2110401;MA;São Benedito do Rio Preto;2024;1398
2110500;MA;São Bento;2024;5583
2110609;MA;São Bernardo;2024;12507
2110658;MA;São Domingos do Azeitão;2024;9453
2110708;MA;São Domingos do Maranhão;2024;89980
2110807;MA;São Félix de Balsas;2024;22848
2110856;MA;São Francisco do Brejão;2024;83345
2110906;MA;São Francisco do Maranhão;2024;23361
2111003;MA;São João Batista;2024;9916
2111029;MA;São João do Carú;2024;49011
2111052;MA;São João do Paraíso;2024;187097
2111078;MA;São João do Soter;2024;18530
2111102;MA;São João dos Patos;2024;45238
2111201;MA;São José de Ribamar;2024;1356
2111250;MA;São José dos Basílios;2024;18736
2111300;MA;São Luís;2024;1686
2111409;MA;São Luís Gonzaga do Maranhão;2024;93865
2111508;MA;São Mateus do Maranhão;2024;45449
2111532;MA;São Pedro da Água Branca;2024;26301
2111573;MA;São Pedro dos Crentes;2024;79930
2111607;MA;São Raimundo das Mangabeiras;2024;54647
2111631;MA;São Raimundo do Doca Bezerra;2024;29912
2111672;MA;São Roberto;2024;23488
2111706;MA;São Vicente Ferrer;2024;7757
2111722;MA;Satubinha;2024;31358
2111748;MA;Senador Alexandre Costa;2024;14580
2111763;MA;Senador La Rocque;2024;128350
2111789;MA;Serrano do Maranhão;2024;6247
2111805;MA;Sítio Novo;2024;185780
2111904;MA;Sucupira do Norte;2024;22295
2111953;MA;Sucupira do Riachão;2024;12861
2112001;MA;Tasso Fragoso;2024;34430
2112100;MA;Timbiras;2024;23380
2112209;MA;Timon;2024;19592
2112233;MA;Trizidela do Vale;2024;14194
2112274;MA;Tufilândia;2024;18421
2112308;MA;Tuntum;2024;190910
2112407;MA;Turiaçu;2024;11178
2112456;MA;Turilândia;2024;30716
2112506;MA;Tutóia;2024;3019
2112605;MA;Urbano Santos;2024;1395
2112704;MA;Vargem Grande;2024;18481
2112803;MA;Viana;2024;17587
2112852;MA;Vila Nova dos Martírios;2024;87892
2112902;MA;Vitória do Mearim;2024;23883
2113009;MA;Vitorino Freire;2024;110556
2114007;MA;Zé Doca;2024;176432
2200053;PI;Acauã;2024;6037
2200103;PI;Agricolândia;2024;1554
2200202;PI;Água Branca;2024;2798
2200251;PI;Alagoinha do Piauí;2024;5345
2200277;PI;Alegrete do Piauí;2024;3464
2200301;PI;Alto Longá;2024;13905
2200400;PI;Altos;2024;7150
2200459;PI;Alvorada do Gurguéia;2024;6911
2200509;PI;Amarante;2024;9160
2200608;PI;Angical do Piauí;2024;5267
2200707;PI;Anísio de Abreu;2024;2346
2200806;PI;Antônio Almeida;2024;3518
2200905;PI;Aroazes;2024;6381
2200954;PI;Aroeiras do Itaim;2024;3142
2201002;PI;Arraial;2024;3286
2201051;PI;Assunção do Piauí;2024;4240
2201101;PI;Avelino Lopes;2024;10855
2201150;PI;Baixa Grande do Ribeiro;2024;13288
2201176;PI;Barra D'Alcântara;2024;2123
2201200;PI;Barras;2024;15259
2201309;PI;Barreiras do Piauí;2024;4565
2201408;PI;Barro Duro;2024;1797
2201507;PI;Batalha;2024;14863
2201556;PI;Bela Vista do Piauí;2024;5680
2201572;PI;Belém do Piauí;2024;1912
2201606;PI;Beneditinos;2024;4609
2201705;PI;Bertolínia;2024;9205
2201739;PI;Betânia do Piauí;2024;2498
2201770;PI;Boa Hora;2024;1655
2201804;PI;Bocaina;2024;3180
2201903;PI;Bom Jesus;2024;25657
2201919;PI;Bom Princípio do Piauí;2024;2974
2201929;PI;Bonfim do Piauí;2024;1564
2201945;PI;Boqueirão do Piauí;2024;1278
2201960;PI;Brasileira;2024;4341
2201988;PI;Brejo do Piauí;2024;5448
2202000;PI;Buriti dos Lopes;2024;5884
2202026;PI;Buriti dos Montes;2024;6704
2202059;PI;Cabeceiras do Piauí;2024;5561
2202075;PI;Cajazeiras do Piauí;2024;3995
2202083;PI;Cajueiro da Praia;2024;1035
2202091;PI;Caldeirão Grande do Piauí;2024;3121
2202109;PI;Campinas do Piauí;2024;7063
2202117;PI;Campo Alegre do Fidalgo;2024;2451
2202133;PI;Campo Grande do Piauí;2024;1994
2202174;PI;Campo Largo do Piauí;2024;4038
2202208;PI;Campo Maior;2024;21642
2202251;PI;Canavieira;2024;9502
2202307;PI;Canto do Buriti;2024;9105
2202406;PI;Capitão de Campos;2024;4424
2202455;PI;Capitão Gervásio Oliveira;2024;5191
2202505;PI;Caracol;2024;4455
2202539;PI;Caraúbas do Piauí;2024;8295
2202554;PI;Caridade do Piauí;2024;4221
2202604;PI;Castelo do Piauí;2024;10602
2202653;PI;Caxingó;2024;3920
2202703;PI;Cocal;2024;6739
2202711;PI;Cocal de Telha;2024;2569
2202729;PI;Cocal dos Alves;2024;1993
2202737;PI;Coivaras;2024;2716
2202752;PI;Colônia do Gurguéia;2024;5803
2202778;PI;Colônia do Piauí;2024;7373
2202802;PI;Conceição do Canindé;2024;3643
2202851;PI;Coronel José Dias;2024;2685
2202901;PI;Corrente;2024;27814
2203008;PI;Cristalândia do Piauí;2024;19378
2203107;PI;Cristino Castro;2024;5122
2203206;PI;Curimatá;2024;19989
2203230;PI;Currais;2024;13699
2203255;PI;Curralinhos;2024;3501
2203271;PI;Curral Novo do Piauí;2024;2809
2203305;PI;Demerval Lobão;2024;1655
2203354;PI;Dirceu Arcoverde;2024;3460
2203404;PI;Dom Expedito Lopes;2024;1166
2203420;PI;Domingos Mourão;2024;3114
2203453;PI;Dom Inocêncio;2024;7251
2203503;PI;Elesbão Veloso;2024;16072
2203602;PI;Eliseu Martins;2024;5943
2203701;PI;Esperantina;2024;8825
2203750;PI;Fartura do Piauí;2024;3137
2203800;PI;Flores do Piauí;2024;4510
2203859;PI;Floresta do Piauí;2024;2472
2203909;PI;Floriano;2024;10710
2204006;PI;Francinópolis;2024;2952
2204105;PI;Francisco Ayres;2024;3710
2204154;PI;Francisco Macedo;2024;1511
2204204;PI;Francisco Santos;2024;3312
2204303;PI;Fronteiras;2024;5741
2204352;PI;Geminiano;2024;3509
2204402;PI;Gilbués;2024;10294
2204501;PI;Guadalupe;2024;5144
2204550;PI;Guaribas;2024;2152
2204600;PI;Hugo Napoleão;2024;2003
2204659;PI;Ilha Grande;2024;1609
2204709;PI;Inhuma;2024;7222
2204808;PI;Ipiranga do Piauí;2024;2781
2204907;PI;Isaías Coelho;2024;8004
2205003;PI;Itainópolis;2024;6884
2205102;PI;Itaueira;2024;13577
2205151;PI;Jacobina do Piauí;2024;10626
2205201;PI;Jaicós;2024;3929
2205250;PI;Jardim do Mulato;2024;3252
2205276;PI;Jatobá do Piauí;2024;7072
2205300;PI;Jerumenha;2024;6554
2205359;PI;João Costa;2024;3539
2205409;PI;Joaquim Pires;2024;10791
2205458;PI;Joca Marques;2024;4505
2205508;PI;José de Freitas;2024;13612
2205516;PI;Juazeiro do Piauí;2024;4140
2205524;PI;Júlio Borges;2024;11837
2205532;PI;Jurema;2024;2637
2205540;PI;Lagoinha do Piauí;2024;1443
2205557;PI;Lagoa Alegre;2024;1750
2205565;PI;Lagoa do Barro do Piauí;2024;3470
2205573;PI;Lagoa de São Francisco;2024;1336
2205581;PI;Lagoa do Piauí;2024;2888
2205599;PI;Lagoa do Sítio;2024;3512
2205607;PI;Landri Sales;2024;7571
2205706;PI;Luís Correia;2024;8486
2205805;PI;Luzilândia;2024;7702
2205854;PI;Madeiro;2024;4065
2205904;PI;Manoel Emídio;2024;7332
2205953;PI;Marcolândia;2024;695
2206001;PI;Marcos Parente;2024;5385
2206050;PI;Massapê do Piauí;2024;2693
2206100;PI;Matias Olímpio;2024;2176
2206209;PI;Miguel Alves;2024;7033
