ano;mes;uf;especie;diagnostico;casos
2021;2;MG;BOVINOS;Esteatose;3
2021;2;MG;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2021;2;MG;BOVINOS;Euritrematose (ruminantes);70
2021;2;MG;BOVINOS;Fasciolose;1
2021;2;MG;BOVINOS;Fasciolose Hepática (notificação Sif);48
2021;2;MG;BOVINOS;Fratura (após A Morte);1
2021;2;MG;BOVINOS;Fígado Amarelo;25
2021;2;MG;BOVINOS;Gordura Amarela;1
2021;2;MG;BOVINOS;Hidatidose;8
2021;2;MG;BOVINOS;Hipertrofia Nod Linf;1
2021;2;MG;BOVINOS;Infarto Anemico;22
2021;2;MG;BOVINOS;Lesão Inflamatória;258
2021;2;MG;BOVINOS;Lesão Restrita;201
2021;2;MG;BOVINOS;Lesão Traumática;144
2021;2;MG;BOVINOS;Lesão Traumática (detectada Ante Mortem);1
2021;2;MG;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2021;2;MG;BOVINOS;Lesões Tuberculósicas;6
2021;2;MG;BOVINOS;Linfadenite;4
2021;2;MG;BOVINOS;Linfadenite Caseosa (notificação Sif);24
2021;2;MG;BOVINOS;Magreza;8
2021;2;MG;BOVINOS;Mastite Aguda;3
2021;2;MG;BOVINOS;Miíase Cutânea;43
2021;2;MG;BOVINOS;Nefrite;41
2021;2;MG;BOVINOS;Neoplasia;7
2021;2;MG;BOVINOS;Parasitose Não Zoonótica;29
2021;2;MG;BOVINOS;Pericardite;11
2021;2;MG;BOVINOS;Perihepatite;1
2021;2;MG;BOVINOS;Pleurite;1
2021;2;MG;BOVINOS;Pneumonia;1
2021;2;MG;BOVINOS;Pododermite;2
2021;2;MG;BOVINOS;Septicemia;4
2021;2;MG;BOVINOS;Síndrome Hemorrágica (suspeito);82
2021;2;MG;BOVINOS;Teleangiectasia Maculosa;17
2021;2;MG;BOVINOS;Tuberculose (já Notificado);16
2021;2;MG;BOVINOS;Tuberculose (notificação Sif);13
2021;2;MG;BOVINOS;Uronefrose;7
2021;2;MG;BOVINOS;Verminose;24
2021;2;MG;BUBALINOS;Lesão Inflamatória;1
2021;2;MS;BOVINOS;Abscesso;15
2021;2;MS;BOVINOS;Abscesso (mamíferos);29
2021;2;MS;BOVINOS;Actinobacilose (ruminantes);1
2021;2;MS;BOVINOS;Actinomicose (notificação Sif);1
2021;2;MS;BOVINOS;Adenite;13
2021;2;MS;BOVINOS;Aderencias;2
2021;2;MS;BOVINOS;Aderência de Pleura (seca);3
2021;2;MS;BOVINOS;Alteração Linfática Inespecífica;21
2021;2;MS;BOVINOS;Aspiracao de Alimentos;48
2021;2;MS;BOVINOS;Aspiracao de Sangue;302
2021;2;MS;BOVINOS;Aspiração de Líquido;50
2021;2;MS;BOVINOS;Broncopneumonia;1
2021;2;MS;BOVINOS;Bronquite;15
2021;2;MS;BOVINOS;Cirrose Hepatica;22
2021;2;MS;BOVINOS;Cisticercose;1
2021;2;MS;BOVINOS;Cisticercose Bovina;49
2021;2;MS;BOVINOS;Cisticercose Calcificada;53
2021;2;MS;BOVINOS;Cisticercose Viva;20
2021;2;MS;BOVINOS;Cisto Urinario;262
2021;2;MS;BOVINOS;Congestao;10
2021;2;MS;BOVINOS;Congestao Pulmonar;1
2021;2;MS;BOVINOS;Contusão;15
2021;2;MS;BOVINOS;Degeneracao Gordurosa;1
2021;2;MS;BOVINOS;Edema Pulmonar;1
2021;2;MS;BOVINOS;Enfisema;153
2021;2;MS;BOVINOS;Equinococose/hidatidose (notificaçao Sif);22
2021;2;MS;BOVINOS;Esteatose;4
2021;2;MS;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2021;2;MS;BOVINOS;Fasciolose Hepática (notificação Sif);1
2021;2;MS;BOVINOS;Fígado Amarelo;49
2021;2;MS;BOVINOS;Hidatidose;3
2021;2;MS;BOVINOS;Infarto Anemico;38
2021;2;MS;BOVINOS;Lesao Supurada;6
2021;2;MS;BOVINOS;Lesão Inflamatória;353
2021;2;MS;BOVINOS;Lesão Restrita;2
2021;2;MS;BOVINOS;Lesão Traumática;10
2021;2;MS;BOVINOS;Lesão Traumática (detectada no Ante Mortem);3
2021;2;MS;BOVINOS;Lesões Tuberculósicas;5
2021;2;MS;BOVINOS;Linfadenite;1
2021;2;MS;BOVINOS;Magreza;1
2021;2;MS;BOVINOS;Mastite Aguda;1
2021;2;MS;BOVINOS;Nefrite;240
2021;2;MS;BOVINOS;Neoplasia;1
2021;2;MS;BOVINOS;Parasitose Não Zoonótica;12
2021;2;MS;BOVINOS;Pericardite;15
2021;2;MS;BOVINOS;Perihepatite;21
2021;2;MS;BOVINOS;Peritonite;1
2021;2;MS;BOVINOS;Pleurite;1
2021;2;MS;BOVINOS;Pneumonia;6
2021;2;MS;BOVINOS;Pododermite;7
2021;2;MS;BOVINOS;Sarcocistose;1
2021;2;MS;BOVINOS;Septicemia;1
2021;2;MS;BOVINOS;Teleangiectasia Maculosa;24
2021;2;MS;BOVINOS;Tuberculose (notificação Sif);1
2021;2;MS;BOVINOS;Uronefrose;24
2021;2;MS;BUBALINOS;Cirrose Hepatica;1
2021;2;MS;BUBALINOS;Congestao;3
2021;2;MS;BUBALINOS;Enfisema;10
2021;2;MS;BUBALINOS;Pericardite;2
2021;2;MT;BOVINOS;Abscesso;19
2021;2;MT;BOVINOS;Abscesso (Mamífero);10
2021;2;MT;BOVINOS;Abscesso (mamíferos);103
2021;2;MT;BOVINOS;Actinomicose (já Notificado);7
2021;2;MT;BOVINOS;Actinomicose (notificação Sif);15
2021;2;MT;BOVINOS;Adenite;1
2021;2;MT;BOVINOS;Aderencias;13
2021;2;MT;BOVINOS;Aderência de Pleura (purulenta);1
2021;2;MT;BOVINOS;Aderência de Pleura (seca);42
2021;2;MT;BOVINOS;Aderência de Pleura (úmida);37
2021;2;MT;BOVINOS;Alteração Linfática Inespecífica;251
2021;2;MT;BOVINOS;Alterações Musculares (estresse/fadiga);28
2021;2;MT;BOVINOS;Alterações Musculares (hemorragias);6
2021;2;MT;BOVINOS;Artrite (uma Articulação);1
2021;2;MT;BOVINOS;Aspiracao de Alimentos;10
2021;2;MT;BOVINOS;Aspiracao de Sangue;6
2021;2;MT;BOVINOS;Aspiração de Líquido;50
2021;2;MT;BOVINOS;Balanite;1
2021;2;MT;BOVINOS;Bronquite;16
2021;2;MT;BOVINOS;Carnes Sanguinolentas;1
2021;2;MT;BOVINOS;Cirrose Hepatica;10
2021;2;MT;BOVINOS;Cisticercose;3
2021;2;MT;BOVINOS;Cisticercose Bovina;28
2021;2;MT;BOVINOS;Cisticercose Calcificada;42
2021;2;MT;BOVINOS;Cisticercose Viva;1
2021;2;MT;BOVINOS;Cisto Urinario;305
2021;2;MT;BOVINOS;Coloração Anormal (post Mortem);7
2021;2;MT;BOVINOS;Congestao;149
2021;2;MT;BOVINOS;Congestao Pulmonar;3
2021;2;MT;BOVINOS;Contusão;15
2021;2;MT;BOVINOS;Edema;1
2021;2;MT;BOVINOS;Enfisema;209
2021;2;MT;BOVINOS;Enfizema Subcutaneo;7
2021;2;MT;BOVINOS;Equinococose/hidatidose (notificaçao Sif);11
2021;2;MT;BOVINOS;Esteatose;30
2021;2;MT;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2021;2;MT;BOVINOS;Fasciolose Hepática (notificação Sif);3
2021;2;MT;BOVINOS;Feto Abortado;1
2021;2;MT;BOVINOS;Feto Macerado;1
2021;2;MT;BOVINOS;Footrot (notificação Sif);96
2021;2;MT;BOVINOS;Fratura (após A Morte);1
2021;2;MT;BOVINOS;Fígado Amarelo;271
2021;2;MT;BOVINOS;Gordura Amarela;3
2021;2;MT;BOVINOS;Hidatidose;6
2021;2;MT;BOVINOS;Hipertermia (detectada no Ante Mortem);1
2021;2;MT;BOVINOS;Ictericia;1
2021;2;MT;BOVINOS;Infarto Anemico;10
2021;2;MT;BOVINOS;Lesão Inflamatória;815
2021;2;MT;BOVINOS;Lesão Restrita;256
2021;2;MT;BOVINOS;Lesão Traumática;161
2021;2;MT;BOVINOS;Lesão Traumática (detectada Ante Mortem);1
2021;2;MT;BOVINOS;Lesão Traumática (detectada no Ante Mortem);3
2021;2;MT;BOVINOS;Lesão de Pele;1
2021;2;MT;BOVINOS;Lesões Tuberculósicas;1
2021;2;MT;BOVINOS;MIÍASE (CONFIRMADA - C. hominivorax);13
2021;2;MT;BOVINOS;Magreza;29
2021;2;MT;BOVINOS;Mamite;1
2021;2;MT;BOVINOS;Mastite Aguda;1
2021;2;MT;BOVINOS;Metrite;1
2021;2;MT;BOVINOS;Miíase Cutânea;13
2021;2;MT;BOVINOS;Nefrite;273
2021;2;MT;BOVINOS;Nefrose;8
2021;2;MT;BOVINOS;Neoplasia;29
2021;2;MT;BOVINOS;Osteite;1
2021;2;MT;BOVINOS;Outros Corpos Ou Causas Repugnantes;4
2021;2;MT;BOVINOS;Parasitose Não Zoonótica;108
2021;2;MT;BOVINOS;Pericardite;11
2021;2;MT;BOVINOS;Perihepatite;6
2021;2;MT;BOVINOS;Peritonite;3
2021;2;MT;BOVINOS;Pneumonia;1
2021;2;MT;BOVINOS;Pneumonia Enzoótica (já Notificado);1
2021;2;MT;BOVINOS;Pododermite;3
2021;2;MT;BOVINOS;Sarcocistose;1
2021;2;MT;BOVINOS;Septicemia;15
2021;2;MT;BOVINOS;Teleangiectasia Maculosa;21
2021;2;MT;BOVINOS;Tuberculose;1
2021;2;MT;BOVINOS;Tuberculose (notificação Sif);1
2021;2;MT;BOVINOS;Tuberculose (reagente Já Notificado);1
2021;2;MT;BOVINOS;Tuberculose (reagente Notificação Sif);1
2021;2;MT;BOVINOS;Uronefrose;10
2021;2;MT;BOVINOS;Verminose;15
2021;2;MT;BOVINOS;Útero Com Feto(s);1
2021;2;MT;BUBALINOS;Lesão Inflamatória;1
2021;2;PA;BOVINOS;Abscesso;16
2021;2;PA;BOVINOS;Abscesso (mamíferos);72
2021;2;PA;BOVINOS;Actinomicose (já Notificado);28
2021;2;PA;BOVINOS;Actinomicose (notificação Sif);83
2021;2;PA;BOVINOS;Adenite;1
2021;2;PA;BOVINOS;Aderencias;1
2021;2;PA;BOVINOS;Aderência de Pleura (purulenta);1
2021;2;PA;BOVINOS;Aderência de Pleura (seca);3
2021;2;PA;BOVINOS;Adipoxantose;1
2021;2;PA;BOVINOS;Alteração Linfática Inespecífica;26
2021;2;PA;BOVINOS;Alterações Musculares;3
2021;2;PA;BOVINOS;Alterações Musculares (estresse/fadiga);5
2021;2;PA;BOVINOS;Alterações Musculares (hemorragias);25
2021;2;PA;BOVINOS;Alterações Musculares (rigidez Atípica);3
2021;2;PA;BOVINOS;Aspiracao de Alimentos;110
2021;2;PA;BOVINOS;Aspiracao de Sangue;157
2021;2;PA;BOVINOS;Aspiração de Líquido;63
2021;2;PA;BOVINOS;Broncopneumonia;3
2021;2;PA;BOVINOS;Bronquite;10
2021;2;PA;BOVINOS;Brucella Abortus (notificação Sif);1
2021;2;PA;BOVINOS;Brucelose;1
2021;2;PA;BOVINOS;Brucelose (reagentes Notificação Sif);1
2021;2;PA;BOVINOS;Bursite;1
2021;2;PA;BOVINOS;Cirrose Hepatica;8
2021;2;PA;BOVINOS;Cisticercose Bovina;1
2021;2;PA;BOVINOS;Cisticercose Viva;1
2021;2;PA;BOVINOS;Cisto Urinario;164
2021;2;PA;BOVINOS;Coloração Anormal (post Mortem);1
2021;2;PA;BOVINOS;Congestao;171
2021;2;PA;BOVINOS;Congestao Pulmonar;85
2021;2;PA;BOVINOS;Contusão;10
2021;2;PA;BOVINOS;Decubito Forcado;1
2021;2;PA;BOVINOS;Endocardite;1
2021;2;PA;BOVINOS;Enfisema;200
2021;2;PA;BOVINOS;Equinococose/hidatidose (notificaçao Sif);4
2021;2;PA;BOVINOS;Esteatose;6
2021;2;PA;BOVINOS;Fasciolose;1
2021;2;PA;BOVINOS;Feto Macerado;1
2021;2;PA;BOVINOS;Fratura (após A Morte);1
2021;2;PA;BOVINOS;Fígado Amarelo;49
2021;2;PA;BOVINOS;Glossite;1
2021;2;PA;BOVINOS;Gordura Amarela;3
2021;2;PA;BOVINOS;Hidatidose;17
2021;2;PA;BOVINOS;Infarto Anemico;17
2021;2;PA;BOVINOS;Lesão Inflamatória;161
2021;2;PA;BOVINOS;Lesão Traumática;151
2021;2;PA;BOVINOS;Lesão Traumática (detectada Ante Mortem);1
2021;2;PA;BOVINOS;Lesão Traumática (detectada no Ante Mortem);3
2021;2;PA;BOVINOS;Lesão de Pele;2
2021;2;PA;BOVINOS;Lesões Tuberculósicas;6
2021;2;PA;BOVINOS;Leucose Enzoótica Bovina (notificação Sif);1
2021;2;PA;BOVINOS;Linfadenite;3
2021;2;PA;BOVINOS;Magreza;1
2021;2;PA;BOVINOS;Mamite;1
2021;2;PA;BOVINOS;Mastite Aguda;8
2021;2;PA;BOVINOS;Metrite;1
2021;2;PA;BOVINOS;Miocardite;1
2021;2;PA;BOVINOS;Miíase Cutânea;51
2021;2;PA;BOVINOS;Nefrite;39
2021;2;PA;BOVINOS;Neoplasia;1
2021;2;PA;BOVINOS;Outros Corpos Ou Causas Repugnantes;3
2021;2;PA;BOVINOS;Parasitose Não Zoonótica;64
2021;2;PA;BOVINOS;Pericardite;10
2021;2;PA;BOVINOS;Perihepatite;9
2021;2;PA;BOVINOS;Peritonite;9
2021;2;PA;BOVINOS;Pleurite;1
2021;2;PA;BOVINOS;Pneumonia;1
2021;2;PA;BOVINOS;Pododermite;6
2021;2;PA;BOVINOS;Septicemia;1
2021;2;PA;BOVINOS;Teleangiectasia Maculosa;26
2021;2;PA;BOVINOS;Tuberculose;1
2021;2;PA;BOVINOS;Tuberculose (notificação Sif);1
2021;2;PA;BOVINOS;Tuberculose (reagente Já Notificado);1
2021;2;PA;BOVINOS;Uronefrose;34
2021;2;PA;BOVINOS;Verminose;15
2021;2;PA;BUBALINOS;Alteração Linfática Inespecífica;1
2021;2;PA;BUBALINOS;Lesão Inflamatória;8
2021;2;PI;BOVINOS;Abscesso (mamíferos);2
2021;2;PI;BOVINOS;Alteração Linfática Inespecífica;3
2021;2;PI;BOVINOS;Lesão Inflamatória;15
2021;2;PI;BOVINOS;Lesão Traumática;6
2021;2;PI;BOVINOS;Magreza;1
2021;2;PI;BOVINOS;Parasitose Não Zoonótica;9
2021;2;PR;BOVINOS;Abscesso;1
2021;2;PR;BOVINOS;Abscesso (mamíferos);136
2021;2;PR;BOVINOS;Actinobacilose (ruminantes);1
2021;2;PR;BOVINOS;Adenite;1
2021;2;PR;BOVINOS;Aderência de Pleura (seca);109
2021;2;PR;BOVINOS;Aderência de Pleura (úmida);5
2021;2;PR;BOVINOS;Alteração Linfática Inespecífica;7
2021;2;PR;BOVINOS;Alterações Musculares (estresse/fadiga);1
2021;2;PR;BOVINOS;Aspiracao de Alimentos;80
2021;2;PR;BOVINOS;Aspiracao de Sangue;120
2021;2;PR;BOVINOS;Aspiração de Líquido;23
2021;2;PR;BOVINOS;Carnes Magras;1
2021;2;PR;BOVINOS;Cirrose Hepatica;7
2021;2;PR;BOVINOS;Cisticercose Bovina;55
2021;2;PR;BOVINOS;Cisticercose Calcificada;4
2021;2;PR;BOVINOS;Cisticercose Viva;3
2021;2;PR;BOVINOS;Cisto Urinario;50
2021;2;PR;BOVINOS;Coloração Anormal (post Mortem);29
2021;2;PR;BOVINOS;Congestao;39
2021;2;PR;BOVINOS;Congestao Pulmonar;15
2021;2;PR;BOVINOS;Contusão;11
2021;2;PR;BOVINOS;Enfisema;23
2021;2;PR;BOVINOS;Equinococose/hidatidose (notificaçao Sif);15
2021;2;PR;BOVINOS;Esteatose;1
2021;2;PR;BOVINOS;Euritrematose (ruminantes);69
2021;2;PR;BOVINOS;Fasciolose;18
2021;2;PR;BOVINOS;Fasciolose Hepática (notificação Sif);36
2021;2;PR;BOVINOS;Fígado Amarelo;21
2021;2;PR;BOVINOS;Hidatidose;3
2021;2;PR;BOVINOS;Infarto Anemico;21
2021;2;PR;BOVINOS;Lesão Inflamatória;176
2021;2;PR;BOVINOS;Lesão Restrita;11
2021;2;PR;BOVINOS;Lesão Traumática;95
2021;2;PR;BOVINOS;Lesões Tuberculósicas;3
2021;2;PR;BOVINOS;Linfadenite;1
2021;2;PR;BOVINOS;Magreza;1
2021;2;PR;BOVINOS;Miíase Cutânea;10
2021;2;PR;BOVINOS;Nefrite;50
2021;2;PR;BOVINOS;Neoplasia;1
2021;2;PR;BOVINOS;Outros Corpos Ou Causas Repugnantes;70
2021;2;PR;BOVINOS;Parasitose Não Zoonótica;72
2021;2;PR;BOVINOS;Pericardite;3
2021;2;PR;BOVINOS;Perihepatite;10
2021;2;PR;BOVINOS;Peritonite;1
2021;2;PR;BOVINOS;Pneumonia;1
2021;2;PR;BOVINOS;Pododermite;5
2021;2;PR;BOVINOS;Septicemia;1
2021;2;PR;BOVINOS;Teleangiectasia Maculosa;18
2021;2;PR;BOVINOS;Tuberculose (notificação Sif);1
2021;2;PR;BOVINOS;Uronefrose;3
2021;2;PR;BOVINOS;Verminose;1
2021;2;PR;BUBALINOS;Aspiração de Líquido;1
2021;2;PR;BUBALINOS;Lesão Inflamatória;8
2021;2;RJ;BOVINOS;Abscesso (mamíferos);10
2021;2;RJ;BOVINOS;Alteração Linfática Inespecífica;1
2021;2;RJ;BOVINOS;Fratura (após A Morte);1
2021;2;RJ;BOVINOS;Fígado Amarelo;1
2021;2;RJ;BOVINOS;Lesão Inflamatória;14
2021;2;RJ;BOVINOS;Lesão Traumática;9
2021;2;RJ;BOVINOS;Parasitose Não Zoonótica;3
2021;2;RJ;BOVINOS;Septicemia;1
2021;2;RO;BOVINOS;Abscesso;6
2021;2;RO;BOVINOS;Abscesso (mamíferos);45
2021;2;RO;BOVINOS;Actinomicose (notificação Sif);1
2021;2;RO;BOVINOS;Adenite;6
2021;2;RO;BOVINOS;Aderencias;1
2021;2;RO;BOVINOS;Aderência de Pleura (seca);10
2021;2;RO;BOVINOS;Alteração Linfática Inespecífica;36
2021;2;RO;BOVINOS;Aspiracao de Alimentos;45
2021;2;RO;BOVINOS;Aspiracao de Sangue;16
2021;2;RO;BOVINOS;Aspiração de Líquido;10
2021;2;RO;BOVINOS;Atelectasia Pulmonar;1
2021;2;RO;BOVINOS;Atrofia;3
2021;2;RO;BOVINOS;Bronquite;3
2021;2;RO;BOVINOS;Características Sensoriais Anormais;45
2021;2;RO;BOVINOS;Carnes Magras;1
2021;2;RO;BOVINOS;Cirrose Hepatica;3
2021;2;RO;BOVINOS;Cisticercose Bovina;6
2021;2;RO;BOVINOS;Cisto Urinario;92
2021;2;RO;BOVINOS;Congestao;15
2021;2;RO;BOVINOS;Congestao Pulmonar;3
2021;2;RO;BOVINOS;Contusão;4
2021;2;RO;BOVINOS;Enfisema;15
2021;2;RO;BOVINOS;Equinococose/hidatidose (notificaçao Sif);3
2021;2;RO;BOVINOS;Esplenite;1
2021;2;RO;BOVINOS;Esteatose;17
2021;2;RO;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2021;2;RO;BOVINOS;Fratura (após A Morte);1
2021;2;RO;BOVINOS;Fígado Amarelo;11
2021;2;RO;BOVINOS;Gordura Amarela;1
2021;2;RO;BOVINOS;Hidatidose;1
2021;2;RO;BOVINOS;Lesão Inflamatória;96
2021;2;RO;BOVINOS;Lesão Restrita;47
2021;2;RO;BOVINOS;Lesão Traumática;25
2021;2;RO;BOVINOS;Lesão de Pele;1
2021;2;RO;BOVINOS;Lesões Tuberculósicas;1
2021;2;RO;BOVINOS;Linfadenite Caseosa (notificação Sif);3
2021;2;RO;BOVINOS;Magreza;17
2021;2;RO;BOVINOS;Miíase Cutânea;3
2021;2;RO;BOVINOS;Nefrite;29
2021;2;RO;BOVINOS;Neoplasia;3
2021;2;RO;BOVINOS;Parasitose Não Zoonótica;11
2021;2;RO;BOVINOS;Pericardite;3
2021;2;RO;BOVINOS;Teleangiectasia Maculosa;48
2021;2;RO;BOVINOS;Tuberculose (notificação Sif);1
2021;2;RO;BOVINOS;Tuberculose (reagente Já Notificado);1
2021;2;RO;BOVINOS;Uronefrose;2
2021;2;RR;BOVINOS;Abscesso (mamíferos);3
2021;2;RR;BOVINOS;Fígado Amarelo;1
2021;2;RR;BOVINOS;Lesão Inflamatória;47
2021;2;RR;BOVINOS;Lesões Tuberculósicas;3
2021;2;RR;BOVINOS;MIÍASE (SUSPEITA - C. bezziana);6
2021;2;RS;BOVINOS;Abscesso;3
2021;2;RS;BOVINOS;Abscesso (mamíferos);194
2021;2;RS;BOVINOS;Actinobacilose (ruminantes);229
2021;2;RS;BOVINOS;Actinomicose (notificação Sif);1
2021;2;RS;BOVINOS;Aderência de Pleura (purulenta);6
2021;2;RS;BOVINOS;Aderência de Pleura (seca);6
2021;2;RS;BOVINOS;Aderência de Pleura (úmida);1
2021;2;RS;BOVINOS;Alteração Linfática Inespecífica;26
2021;2;RS;BOVINOS;Alterações Musculares (rigidez Atípica);1
2021;2;RS;BOVINOS;Aspiração de Líquido;1
2021;2;RS;BOVINOS;Cirrose Hepatica;1
2021;2;RS;BOVINOS;Cisticercose;6
2021;2;RS;BOVINOS;Cisticercose Bovina;317
2021;2;RS;BOVINOS;Cisticercose Calcificada;2
2021;2;RS;BOVINOS;Cisticercose Viva;4
2021;2;RS;BOVINOS;Cisto Urinario;29
2021;2;RS;BOVINOS;Congestao;26
2021;2;RS;BOVINOS;Contusão;3
2021;2;RS;BOVINOS;Enterotoxemia (notificação Sif);1
2021;2;RS;BOVINOS;Equinococose/hidatidose (notificaçao Sif);1512
2021;2;RS;BOVINOS;Euritrematose (ruminantes);19
2021;2;RS;BOVINOS;Fasciolose;1559
2021;2;RS;BOVINOS;Fasciolose Hepática (notificação Sif);5107
2021;2;RS;BOVINOS;Fratura (após A Morte);6
2021;2;RS;BOVINOS;Fígado Amarelo;7
2021;2;RS;BOVINOS;Gordura Amarela;1
2021;2;RS;BOVINOS;Hidatidose;242
2021;2;RS;BOVINOS;Lesão Inflamatória;197
2021;2;RS;BOVINOS;Lesão Traumática;16
2021;2;RS;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2021;2;RS;BOVINOS;Lesões Tuberculósicas;3
2021;2;RS;BOVINOS;Magreza;1
2021;2;RS;BOVINOS;Mastite Aguda;2
2021;2;RS;BOVINOS;Nefrite;48
2021;2;RS;BOVINOS;Neoplasia;3
2021;2;RS;BOVINOS;Outros Corpos Ou Causas Repugnantes;37
2021;2;RS;BOVINOS;Parasitose Não Zoonótica;49
2021;2;RS;BOVINOS;Pericardite;29
2021;2;RS;BOVINOS;Perihepatite;21
2021;2;RS;BOVINOS;Pneumonia;1
2021;2;RS;BOVINOS;Septicemia;1
2021;2;RS;BOVINOS;Tuberculose (já Notificado);1
2021;2;RS;BOVINOS;Tuberculose (notificação Sif);2
2021;2;RS;BOVINOS;Tuberculose Miliar;1
2021;2;RS;BOVINOS;Útero Com Feto(s);1
2021;2;RS;BUBALINOS;Abscesso (mamíferos);1
2021;2;RS;BUBALINOS;Equinococose/hidatidose (notificaçao Sif);1
2021;2;RS;BUBALINOS;Fasciolose Hepática (notificação Sif);58
2021;2;RS;BUBALINOS;Lesão Inflamatória;10
2021;2;RS;BUBALINOS;Lesão Traumática;1
2021;2;SC;BOVINOS;Abscesso;58
2021;2;SC;BOVINOS;Abscesso (mamíferos);129
2021;2;SC;BOVINOS;Actinobacilose (ruminantes);1
2021;2;SC;BOVINOS;Aderência de Pleura (purulenta);1
2021;2;SC;BOVINOS;Aderência de Pleura (seca);3
2021;2;SC;BOVINOS;Aderência de Pleura (úmida);1
2021;2;SC;BOVINOS;Alteração Linfática Inespecífica;3
2021;2;SC;BOVINOS;Alterações Musculares;1
2021;2;SC;BOVINOS;Artrite;1
2021;2;SC;BOVINOS;Artrite (uma Articulação);1
2021;2;SC;BOVINOS;Aspiracao de Alimentos;1
2021;2;SC;BOVINOS;Brucelose (reagentes Já Notificados);3
2021;2;SC;BOVINOS;Caquexia;1
2021;2;SC;BOVINOS;Cirrose Hepatica;6
2021;2;SC;BOVINOS;Cisticercose Bovina;10
2021;2;SC;BOVINOS;Cisto Urinario;67
2021;2;SC;BOVINOS;Congestao;3
2021;2;SC;BOVINOS;Congestao Pulmonar;6
2021;2;SC;BOVINOS;Edema;1
2021;2;SC;BOVINOS;Edema Pulmonar;3
2021;2;SC;BOVINOS;Endocardite;1
2021;2;SC;BOVINOS;Enfisema;3
2021;2;SC;BOVINOS;Equinococose/hidatidose (notificaçao Sif);1
2021;2;SC;BOVINOS;Esteatose;3
2021;2;SC;BOVINOS;Euritrematose;15
2021;2;SC;BOVINOS;Euritrematose (ruminantes);126
2021;2;SC;BOVINOS;Fasciolose;1
2021;2;SC;BOVINOS;Fasciolose Hepática (notificação Sif);102
2021;2;SC;BOVINOS;Fígado Amarelo;6
2021;2;SC;BOVINOS;Hidatidose;1
2021;2;SC;BOVINOS;Lesão Inflamatória;31
2021;2;SC;BOVINOS;Lesão Traumática;55
2021;2;SC;BOVINOS;Lesões Tuberculósicas;1
2021;2;SC;BOVINOS;Linfadenite;1
2021;2;SC;BOVINOS;Litiase Renal;1
2021;2;SC;BOVINOS;Magreza;1
2021;2;SC;BOVINOS;Mastite Aguda;1
2021;2;SC;BOVINOS;Miiase Por Berne;35
2021;2;SC;BOVINOS;Miíase Cutânea;10
2021;2;SC;BOVINOS;Nefrite;114
2021;2;SC;BOVINOS;Neoplasia;1
2021;2;SC;BOVINOS;Parasitose Não Zoonótica;90
2021;2;SC;BOVINOS;Pericardite;3
2021;2;SC;BOVINOS;Perihepatite;21
2021;2;SC;BOVINOS;Peritonite;1
2021;2;SC;BOVINOS;Prevenção de E.e.b.;565
2021;2;SC;BOVINOS;Septicemia;3
2021;2;SC;BOVINOS;Teleangiectasia Maculosa;83
2021;2;SC;BOVINOS;Tuberculose (notificação Sif);1
2021;2;SC;BOVINOS;Tuberculose (reagente Já Notificado);28
2021;2;SC;BOVINOS;Verminose;4
2021;2;SP;BOVINOS;Abscesso;43
2021;2;SP;BOVINOS;Abscesso (mamíferos);239
2021;2;SP;BOVINOS;Aderencias;13
2021;2;SP;BOVINOS;Aderência de Pleura (purulenta);1
2021;2;SP;BOVINOS;Aderência de Pleura (seca);39
2021;2;SP;BOVINOS;Aderência de Pleura (úmida);3
2021;2;SP;BOVINOS;Alteração Linfática Inespecífica;117
2021;2;SP;BOVINOS;Alterações Musculares (hemorragias);1
2021;2;SP;BOVINOS;Alterações Musculares (rigidez Atípica);1
2021;2;SP;BOVINOS;Aspiracao de Alimentos;300
2021;2;SP;BOVINOS;Aspiracao de Sangue;113
2021;2;SP;BOVINOS;Aspiração de Líquido;268
2021;2;SP;BOVINOS;Bronquite;350
2021;2;SP;BOVINOS;Cirrose Hepatica;1
2021;2;SP;BOVINOS;Cisticercose Bovina;126
2021;2;SP;BOVINOS;Cisticercose Calcificada;63
2021;2;SP;BOVINOS;Cisticercose Viva;13
2021;2;SP;BOVINOS;Cisto Urinario;21
2021;2;SP;BOVINOS;Congestao;39
2021;2;SP;BOVINOS;Congestao Pulmonar;4
2021;2;SP;BOVINOS;Contusão;15
2021;2;SP;BOVINOS;Enfisema;81
2021;2;SP;BOVINOS;Equinococose/hidatidose (notificaçao Sif);53
2021;2;SP;BOVINOS;Esteatose;10
2021;2;SP;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2021;2;SP;BOVINOS;Euritrematose (ruminantes);191
2021;2;SP;BOVINOS;Fasciolose;87
2021;2;SP;BOVINOS;Fasciolose Hepática (notificação Sif);433
2021;2;SP;BOVINOS;Fratura (após A Morte);1
2021;2;SP;BOVINOS;Fígado Amarelo;16
2021;2;SP;BOVINOS;Hidatidose;6
